Date,Open,High,Low,Close,Adj Close,Volume
2004-04-07,1.213003,1.219795,1.205894,1.216604,1.216604,0
2004-04-08,1.216397,1.221702,1.206695,1.207700,1.207700,0
2004-04-09,1.207904,1.211299,1.206695,1.208605,1.208605,0
2004-04-12,1.209102,1.209599,1.205807,1.207307,1.207307,0
2004-04-13,1.207307,1.208299,1.191001,1.193802,1.193802,0
2004-04-14,1.193503,1.197304,1.187705,1.194700,1.194700,0
2004-04-15,1.194600,1.198998,1.189994,1.198696,1.198696,0
2004-04-16,1.198796,1.204805,1.193104,1.200293,1.200293,0
2004-04-19,1.201995,1.207802,1.200293,1.200696,1.200696,0
2004-04-20,1.198796,1.201995,1.182802,1.184806,1.184806,0
2004-04-21,1.184806,1.191199,1.182103,1.181000,1.181000,0
2004-04-22,1.180693,1.193104,1.179106,1.192506,1.192506,0
2004-04-23,1.192293,1.193902,1.180206,1.185003,1.185003,0
2004-04-26,1.180094,1.188693,1.176498,1.186197,1.186197,0
2004-04-27,1.186296,1.194600,1.183698,1.192905,1.192905,0
2004-04-28,1.193104,1.194401,1.182802,1.184301,1.184301,0
2004-04-29,1.184301,1.198495,1.180805,1.196001,1.196001,0
2004-04-30,1.195900,1.200495,1.192905,1.198294,1.198294,0
2004-05-03,1.199400,1.199803,1.192506,1.193602,1.193602,0
2004-05-04,1.193602,1.211695,1.193503,1.210507,1.210507,0
2004-05-05,1.210507,1.217804,1.210200,1.215894,1.215894,0
2004-05-06,1.215894,1.217493,1.206899,1.207700,1.207700,0
2004-05-07,1.207802,1.208693,1.187493,1.188001,1.188001,0
2004-05-10,1.189499,1.189499,1.181600,1.184596,1.184596,0
2004-05-11,1.184596,1.189103,1.179607,1.188199,1.188199,0
2004-05-12,1.188001,1.194101,1.183796,1.190505,1.190505,0
2004-05-13,1.190703,1.193104,1.177995,1.180401,1.180401,0
2004-05-14,1.180401,1.189400,1.178898,1.188199,1.188199,0
2004-05-17,1.189499,1.205894,1.188199,1.202501,1.202501,0
2004-05-18,1.202400,1.203804,1.193602,1.194501,1.194501,0
2004-05-19,1.194401,1.203905,1.194401,1.200394,1.200394,0
2004-05-20,1.200394,1.201403,1.190094,1.195700,1.195700,0
2004-05-21,1.195900,1.206797,1.195700,1.202805,1.202805,0
2004-05-24,1.200106,1.202501,1.193902,1.199904,1.199904,0
2004-05-25,1.199803,1.212606,1.198796,1.210097,1.210097,0
2004-05-26,1.210097,1.214005,1.208795,1.211094,1.211094,0
2004-05-27,1.211006,1.228607,1.209307,1.227596,1.227596,0
2004-05-28,1.227295,1.229407,1.220703,1.221807,1.221807,0
2004-05-31,1.224005,1.224500,1.218205,1.219899,1.219899,0
2004-06-01,1.219899,1.226497,1.215998,1.224500,1.224500,0
2004-06-02,1.224605,1.230497,1.221001,1.221896,1.221896,0
2004-06-03,1.221896,1.225205,1.217597,1.222105,1.222105,0
2004-06-04,1.221896,1.229997,1.218606,1.227506,1.227506,0
2004-06-07,1.231800,1.234004,1.230906,1.231800,1.231800,0
2004-06-08,1.232407,1.234995,1.224995,1.226106,1.226106,0
2004-06-09,1.226196,1.227506,1.202805,1.204297,1.204297,0
2004-06-10,1.204500,1.211607,1.203297,1.210903,1.210903,0
2004-06-11,1.210507,1.211094,1.197103,1.201504,1.201504,0
2004-06-14,1.196802,1.208795,1.195700,1.206200,1.206200,0
2004-06-15,1.205807,1.217093,1.203398,1.216604,1.216604,0
2004-06-16,1.216604,1.216797,1.198696,1.200696,1.200696,0
2004-06-17,1.200495,1.207598,1.199702,1.203398,1.203398,0
2004-06-18,1.203297,1.214904,1.197806,1.214506,1.214506,0
2004-06-21,1.213799,1.214595,1.208094,1.212606,1.212606,0
2004-06-22,1.212503,1.213195,1.207001,1.212195,1.212195,0
2004-06-23,1.212106,1.219007,1.207307,1.208605,1.208605,0
2004-06-24,1.208795,1.219007,1.204602,1.217404,1.217404,0
2004-06-25,1.217093,1.220301,1.211299,1.220301,1.220301,0
2004-06-28,1.217493,1.222703,1.212797,1.218695,1.218695,0
2004-06-29,1.218695,1.219096,1.207496,1.209804,1.209804,0
2004-06-30,1.209497,1.220301,1.206797,1.218398,1.218398,0
2004-07-01,1.218294,1.220807,1.213902,1.216205,1.216205,0
2004-07-02,1.216205,1.233000,1.214904,1.231103,1.231103,0
2004-07-05,1.233000,1.233198,1.227506,1.229997,1.229997,0
2004-07-06,1.229997,1.232894,1.227099,1.228501,1.228501,0
2004-07-07,1.228396,1.238804,1.227807,1.237103,1.237103,0
2004-07-08,1.236996,1.240295,1.234294,1.239495,1.239495,0
2004-07-09,1.239695,1.242406,1.237394,1.241897,1.241897,0
2004-07-12,1.241203,1.243595,1.238697,1.240803,1.240803,0
2004-07-13,1.240402,1.241203,1.230406,1.233304,1.233304,0
2004-07-14,1.233304,1.242005,1.232499,1.238497,1.238497,0
2004-07-15,1.238497,1.239203,1.233502,1.235605,1.235605,0
2004-07-16,1.235804,1.245997,1.233304,1.245594,1.245594,0
2004-07-19,1.245501,1.246401,1.240495,1.243998,1.243998,0
2004-07-20,1.243797,1.245594,1.230996,1.233395,1.233395,0
2004-07-21,1.233502,1.234903,1.221493,1.226302,1.226302,0
2004-07-22,1.226106,1.228999,1.223900,1.225595,1.225595,0
2004-07-23,1.225806,1.226693,1.209204,1.209599,1.209599,0
2004-07-26,1.210800,1.217004,1.209307,1.213902,1.213902,0
2004-07-27,1.214196,1.219007,1.204007,1.206404,1.206404,0
2004-07-28,1.206302,1.207904,1.200999,1.204398,1.204398,0
2004-07-29,1.204602,1.209497,1.199803,1.203804,1.203804,0
2004-07-30,1.203804,1.211607,1.200495,1.201605,1.201605,0
2004-08-02,1.204195,1.209395,1.201995,1.202198,1.202198,0
2004-08-03,1.202198,1.207802,1.200206,1.205298,1.205298,0
2004-08-04,1.205298,1.206593,1.197504,1.205996,1.205996,0
2004-08-05,1.205894,1.207496,1.202993,1.205197,1.205197,0
2004-08-06,1.205705,1.230800,1.204906,1.230800,1.230800,0
2004-08-09,1.226994,1.229105,1.225100,1.227295,1.227295,0
2004-08-10,1.227807,1.231997,1.222404,1.223601,1.223601,0
2004-08-11,1.223795,1.224800,1.219899,1.222195,1.222195,0
2004-08-12,1.222195,1.229105,1.221896,1.223900,1.223900,0
2004-08-13,1.224005,1.237900,1.218502,1.237593,1.237593,0
2004-08-16,1.238099,1.238099,1.232499,1.235895,1.235895,0
2004-08-17,1.235804,1.237900,1.231694,1.234507,1.234507,0
2004-08-18,1.234797,1.236507,1.229302,1.234004,1.234004,0
2004-08-19,1.234096,1.237900,1.233593,1.237195,1.237195,0
2004-08-20,1.237302,1.238497,1.228501,1.232195,1.232195,0
2004-08-23,1.230800,1.231800,1.213401,1.215200,1.215200,0
2004-08-24,1.215096,1.216693,1.206695,1.208196,1.208196,0
2004-08-25,1.208094,1.211299,1.205705,1.208605,1.208605,0
2004-08-26,1.208401,1.211402,1.205604,1.209907,1.209907,0
2004-08-27,1.209907,1.213695,1.200898,1.201995,1.201995,0
2004-08-30,1.201706,1.206695,1.199199,1.204906,1.204906,0
2004-08-31,1.204906,1.219393,1.204703,1.217804,1.217804,0
2004-09-01,1.217700,1.222105,1.215200,1.219007,1.219007,0
2004-09-02,1.219200,1.220107,1.214506,1.217300,1.217300,0
2004-09-03,1.217493,1.218294,1.204602,1.205502,1.205502,0
2004-09-06,1.206302,1.208299,1.205197,1.206593,1.206593,0
2004-09-07,1.206797,1.211299,1.205705,1.209907,1.209907,0
2004-09-08,1.209907,1.219393,1.203297,1.218903,1.218903,0
2004-09-09,1.219096,1.224500,1.216293,1.224200,1.224200,0
2004-09-10,1.224395,1.230603,1.220599,1.227295,1.227295,0
2004-09-13,1.228305,1.228894,1.222703,1.226407,1.226407,0
2004-09-14,1.226497,1.229498,1.223002,1.226001,1.226001,0
2004-09-15,1.226106,1.226302,1.213902,1.215702,1.215702,0
2004-09-16,1.215702,1.219795,1.212503,1.219007,1.219007,0
2004-09-17,1.218903,1.222404,1.216293,1.218205,1.218205,0
2004-09-20,1.217493,1.218205,1.212900,1.217404,1.217404,0
2004-09-21,1.217196,1.234507,1.217196,1.232894,1.232894,0
2004-09-22,1.232894,1.233198,1.223301,1.226693,1.226693,0
2004-09-23,1.226603,1.233395,1.226001,1.227205,1.227205,0
2004-09-24,1.227205,1.235697,1.224800,1.227596,1.227596,0
2004-09-27,1.228607,1.231497,1.225295,1.230800,1.230800,0
2004-09-28,1.230693,1.234903,1.228501,1.232104,1.232104,0
2004-09-29,1.231906,1.234202,1.229997,1.233700,1.233700,0
2004-09-30,1.233806,1.244400,1.232104,1.243394,1.243394,0
2004-10-01,1.243503,1.243797,1.238896,1.241496,1.241496,0
2004-10-04,1.240202,1.240202,1.226407,1.228999,1.228999,0
2004-10-05,1.229105,1.233106,1.226798,1.231603,1.231603,0
2004-10-06,1.231603,1.232407,1.226001,1.228094,1.228094,0
2004-10-07,1.228199,1.231300,1.227702,1.229906,1.229906,0
2004-10-08,1.230194,1.243503,1.228894,1.241003,1.241003,0
2004-10-11,1.241203,1.241604,1.237394,1.238405,1.238405,0
2004-10-12,1.238405,1.238697,1.229302,1.232104,1.232104,0
2004-10-13,1.232104,1.235193,1.223496,1.234903,1.234903,0
2004-10-14,1.234797,1.241604,1.232696,1.238896,1.238896,0
2004-10-15,1.239096,1.250000,1.238206,1.247894,1.247894,0
2004-10-18,1.248299,1.253400,1.246494,1.248907,1.248907,0
2004-10-19,1.248798,1.252693,1.245501,1.251894,1.251894,0
2004-10-20,1.251204,1.262993,1.250094,1.257893,1.257893,0
2004-10-21,1.258004,1.265006,1.257498,1.262005,1.262005,0
2004-10-22,1.262100,1.269406,1.260398,1.269100,1.269100,0
2004-10-25,1.272993,1.283005,1.272799,1.281099,1.281099,0
2004-10-26,1.281000,1.284307,1.273399,1.276503,1.276503,0
2004-10-27,1.276503,1.280902,1.269906,1.270600,1.270600,0
2004-10-28,null,null,null,null,null,null
2004-10-29,1.270793,1.279803,1.266207,1.279198,1.279198,0
2004-11-01,1.282808,1.282808,1.272103,1.274600,1.274600,0
2004-11-02,1.274697,1.275006,1.267106,1.272006,1.272006,0
2004-11-03,1.271892,1.283203,1.266592,1.282495,1.282495,0
2004-11-04,1.282199,1.289407,1.279705,1.287300,1.287300,0
2004-11-05,1.287300,1.297993,1.278494,1.296697,1.296697,0
2004-11-08,1.296395,1.298802,1.291005,1.290806,1.290806,0
2004-11-09,1.291005,1.293795,1.288793,1.289907,1.289907,0
2004-11-10,1.290006,1.298398,1.286207,1.288593,1.288593,0
2004-11-11,1.288394,1.292107,1.286306,1.291005,1.291005,0
2004-11-12,1.290806,1.298904,1.288593,1.297000,1.297000,0
2004-11-15,1.299005,1.299900,1.292207,1.293996,1.293996,0
2004-11-16,1.293695,1.299207,1.292307,1.296193,1.296193,0
2004-11-17,1.296092,1.304904,1.295505,1.303798,1.303798,0
2004-11-18,1.303798,1.307292,1.294398,1.294901,1.294901,0
2004-11-19,1.294800,1.306404,1.294197,1.303900,1.303900,0
2004-11-22,1.302592,1.305193,1.301693,1.304002,1.304002,0
2004-11-23,1.304206,1.310307,1.297993,1.309706,1.309706,0
2004-11-24,1.309998,1.319105,1.308695,1.317801,1.317801,0
2004-11-25,1.318096,1.328304,1.316708,1.325803,1.325803,0
2004-11-26,1.325697,1.332907,1.319906,1.329504,1.329504,0
2004-11-29,1.327193,1.330300,1.323399,1.326506,1.326506,0
2004-11-30,1.326295,1.332907,1.323907,1.329805,1.329805,0
2004-12-01,1.329805,1.335702,1.328392,1.334597,1.334597,0
2004-12-02,1.334793,1.337793,1.324802,1.326102,1.326102,0
2004-12-03,1.326295,1.346602,1.325908,1.346602,1.346602,0
2004-12-06,1.345008,1.345696,1.339208,1.339603,1.339603,0
2004-12-07,1.339495,1.347001,1.339405,1.343093,1.343093,0
2004-12-08,1.343292,1.343292,1.321999,1.334508,1.334508,0
2004-12-09,1.334597,1.335898,1.325803,1.330406,1.330406,0
2004-12-10,1.330194,1.330406,1.314994,1.321598,1.321598,0
2004-12-13,1.322297,1.332694,1.322104,1.332001,1.332001,0
2004-12-14,1.332108,1.332800,1.326401,1.330902,1.330902,0
2004-12-15,1.330796,1.343797,1.326506,1.340393,1.340393,0
2004-12-16,1.340195,1.343003,1.321301,1.325100,1.325100,0
2004-12-17,1.325399,1.332001,1.323206,1.331292,1.331292,0
2004-12-20,1.331097,1.340896,1.330106,1.339208,1.339208,0
2004-12-21,1.339405,1.341004,1.335791,1.336898,1.336898,0
2004-12-22,1.336898,1.340303,1.334793,1.339100,1.339100,0
2004-12-23,1.339100,1.351808,1.338401,1.351205,1.351205,0
2004-12-24,1.351406,1.354793,1.349000,1.353803,1.353803,0
2004-12-27,1.352795,1.364201,1.351899,1.362398,1.362398,0
2004-12-28,1.362194,1.364592,1.359398,1.359398,1.359398,0
2004-12-29,1.359508,1.364498,1.356392,1.360692,1.360692,0
2004-12-30,1.360600,1.366008,1.358105,1.362806,1.362806,0
2004-12-31,1.362992,1.366195,1.352192,1.356502,1.356502,0
2005-01-03,1.358105,1.358105,1.340195,1.347001,1.347001,0
2005-01-04,1.347001,1.349601,1.326102,1.328198,1.328198,0
2005-01-05,1.328304,1.330300,1.322297,1.328004,1.328004,0
2005-01-06,1.327898,1.327898,1.316396,1.318305,1.318305,0
2005-01-07,1.318200,1.324802,1.302999,1.306097,1.306097,0
2005-01-10,1.307600,1.311992,1.306404,1.310994,1.310994,0
2005-01-11,1.311407,1.317107,1.310496,1.311699,1.311699,0
2005-01-12,1.311407,1.329098,1.308695,1.325592,1.325592,0
2005-01-13,1.325908,1.326594,1.320306,1.321109,1.321109,0
2005-01-14,1.321196,1.321196,1.306797,1.309895,1.309895,0
2005-01-17,1.309998,1.312905,1.304104,1.305108,1.305108,0
2005-01-18,1.304904,1.307292,1.300306,1.301795,1.301795,0
2005-01-19,1.301795,1.311407,1.297101,1.300306,1.300306,0
2005-01-20,1.300204,1.302406,1.293193,1.296294,1.296294,0
2005-01-21,1.296193,1.306797,1.293594,1.299900,1.299900,0
2005-01-24,1.304206,1.309603,1.303492,1.303900,1.303900,0
2005-01-25,1.303900,1.307600,1.295404,1.297101,1.297101,0
2005-01-26,1.297202,1.310307,1.296899,1.307805,1.307805,0
2005-01-27,1.307908,1.312095,1.301507,1.304104,1.304104,0
2005-01-28,1.304308,1.307805,1.299596,1.304495,1.304495,0
2005-01-31,1.302406,1.306097,1.297993,1.305193,1.305193,0
2005-02-01,1.305006,1.306592,1.300407,1.303900,1.303900,0
2005-02-02,1.305108,1.309397,1.301406,1.303203,1.303203,0
2005-02-03,1.303492,1.303798,1.294800,1.297202,1.297202,0
2005-02-04,1.297101,1.303203,1.285595,1.285793,1.285793,0
2005-02-07,1.285595,1.286505,1.274096,1.276406,1.276406,0
2005-02-08,1.276406,1.279607,1.273707,1.276992,1.276992,0
2005-02-09,1.276797,1.281706,1.274502,1.281296,1.281296,0
2005-02-10,1.281000,1.290406,1.275201,1.287598,1.287598,0
2005-02-11,1.287797,1.289707,1.285298,1.285694,1.285694,0
2005-02-14,1.288892,1.298802,1.288593,1.297303,1.297303,0
2005-02-15,1.297202,1.304802,1.295605,1.301693,1.301693,0
2005-02-16,1.301406,1.305193,1.296798,1.302304,1.302304,0
2005-02-17,1.302507,1.309003,1.301998,1.307497,1.307497,0
2005-02-18,1.307497,1.308404,1.302592,1.306899,1.306899,0
2005-02-21,1.307207,1.307805,1.303696,1.306404,1.306404,0
2005-02-22,1.306506,1.326805,1.305807,1.326102,1.326102,0
2005-02-23,1.325803,1.327299,1.319192,1.320306,1.320306,0
2005-02-24,1.320202,1.326999,1.318200,1.318305,1.318305,0
2005-02-25,1.318496,1.325100,1.314907,1.324609,1.324609,0
2005-02-28,1.325399,1.328004,1.321109,1.321702,1.321702,0
2005-03-01,1.321895,1.322594,1.317003,1.317193,1.317193,0
2005-03-02,1.317193,1.317905,1.309397,1.313594,1.313594,0
2005-03-03,1.313802,1.316396,1.310101,1.310599,1.310599,0
2005-03-04,1.310599,1.325504,1.309895,1.324696,1.324696,0
2005-03-07,1.323399,1.324696,1.318496,1.322192,1.322192,0
2005-03-08,1.322104,1.336309,1.321196,1.335203,1.335203,0
2005-03-09,1.334900,1.342192,1.333600,1.337703,1.337703,0
2005-03-10,1.337793,1.345098,1.337292,1.343797,1.343797,0
2005-03-11,1.343707,1.347800,1.340608,1.347291,1.347291,0
2005-03-14,1.347400,1.347909,1.333992,1.336505,1.336505,0
2005-03-15,1.336791,1.340303,1.330300,1.331009,1.331009,0
2005-03-16,1.331203,1.343996,1.329593,1.341094,1.341094,0
2005-03-17,1.341292,1.342102,1.334900,1.337900,1.337900,0
2005-03-18,1.337900,1.338706,1.326999,1.332197,1.332197,0
2005-03-21,1.331895,1.331895,1.314596,1.316101,1.316101,0
2005-03-22,1.316500,1.321598,1.306097,1.307702,1.307702,0
2005-03-23,1.307702,1.308798,1.296697,1.299292,1.299292,0
2005-03-24,1.299207,1.302999,1.293193,1.293193,1.293193,0
2005-03-25,1.293293,1.297101,1.293293,1.295605,1.295605,0
2005-03-28,1.295807,1.295908,1.286107,1.289507,1.289507,0
2005-03-29,1.289507,1.295303,1.288095,1.293795,1.293795,0
2005-03-30,1.293795,1.297993,1.291406,1.291506,1.291506,0
2005-03-31,1.291606,1.301693,1.291606,1.296697,1.296697,0
2005-04-01,1.296798,1.304308,1.287896,1.290906,1.290906,0
2005-04-04,1.289707,1.290706,1.282101,1.285000,1.285000,0
2005-04-05,1.284901,1.287697,1.280393,1.285793,1.285793,0
2005-04-06,1.285793,1.290706,1.284307,1.286703,1.286703,0
2005-04-07,1.287001,1.293895,1.284406,1.285000,1.285000,0
2005-04-08,1.284901,1.294398,1.281394,1.293494,1.293494,0
2005-04-11,1.292107,1.300001,1.291106,1.297101,1.297101,0
2005-04-12,1.297101,1.300001,1.286902,1.291506,1.291506,0
2005-04-13,1.291606,1.295404,1.286107,1.291206,1.291206,0
2005-04-14,1.291306,1.291406,1.277906,1.279492,1.279492,0
2005-04-15,1.279492,1.293996,1.278298,1.287001,1.287001,0
2005-04-18,1.291306,1.304104,1.288095,1.301795,1.301795,0
2005-04-19,1.301795,1.307805,1.298701,1.306506,1.306506,0
2005-04-20,1.306506,1.310307,1.299697,1.308695,1.308695,0
2005-04-21,1.309003,1.311699,1.302999,1.304700,1.304700,0
2005-04-22,1.304904,1.309192,1.302507,1.306199,1.306199,0
2005-04-25,1.305602,1.305995,1.296008,1.299393,1.299393,0
2005-04-26,1.299495,1.301507,1.295001,1.298499,1.298499,0
2005-04-27,1.298398,1.298701,1.291005,1.292107,1.292107,0
2005-04-28,1.292307,1.293996,1.288494,1.290506,1.290506,0
2005-04-29,1.290506,1.297892,1.285793,1.287598,1.287598,0
2005-05-02,1.286207,1.287498,1.284208,1.284604,1.284604,0
2005-05-03,1.284901,1.290006,1.283302,1.288693,1.288693,0
2005-05-04,1.288693,1.297202,1.287896,1.295001,1.295001,0
2005-05-05,1.295001,1.298701,1.293193,1.295605,1.295605,0
2005-05-06,1.295505,1.296395,1.281099,1.281197,1.281197,0
2005-05-09,1.281903,1.287200,1.279492,1.285496,1.285496,0
2005-05-10,1.285595,1.288793,1.282002,1.288693,1.288693,0
2005-05-11,1.288593,1.290306,1.279001,1.281394,1.281394,0
2005-05-12,1.281296,1.281296,1.266897,1.268102,1.268102,0
2005-05-13,1.267700,1.269100,1.261098,1.261607,1.261607,0
2005-05-16,1.260605,1.264798,1.258606,1.263999,1.263999,0
2005-05-17,1.263903,1.266095,1.260001,1.260303,1.260303,0
2005-05-18,1.260208,1.269100,1.258907,1.268102,1.268102,0
2005-05-19,1.267893,1.269100,1.261893,1.263504,1.263504,0
2005-05-20,1.263903,1.265502,1.254202,1.255698,1.255698,0
2005-05-23,1.255398,1.259700,1.253903,1.257103,1.257103,0
2005-05-24,1.257008,1.262897,1.255997,1.256802,1.256802,0
2005-05-25,1.256802,1.261893,1.255603,1.259906,1.259906,0
2005-05-26,1.259906,1.261495,1.250203,1.251392,1.251392,0
2005-05-27,1.251204,1.259303,1.251001,1.258194,1.258194,0
2005-05-30,1.252803,1.254705,1.246603,1.248299,1.248299,0
2005-05-31,1.248502,1.248907,1.229997,1.230800,1.230800,0
2005-06-01,1.230996,1.234096,1.216693,1.219602,1.219602,0
2005-06-02,1.219899,1.229498,1.218799,1.226693,1.226693,0
2005-06-03,1.226994,1.231694,1.220897,1.223002,1.223002,0
2005-06-06,1.223107,1.229498,1.222300,1.226001,1.226001,0
2005-06-07,1.226001,1.231497,1.224395,1.227898,1.227898,0
2005-06-08,1.228003,1.234598,1.221598,1.223795,1.223795,0
2005-06-09,1.223900,1.225100,1.218799,1.222793,1.222793,0
2005-06-10,1.223002,1.224995,1.211094,1.213695,1.213695,0
2005-06-13,1.211695,1.212298,1.203398,1.211798,1.211798,0
2005-06-14,1.211695,1.214993,1.202805,1.202603,1.202603,0
2005-06-15,1.202603,1.213106,1.202198,1.212195,1.212195,0
2005-06-16,1.212503,1.216205,1.206404,1.209907,1.209907,0
2005-06-17,1.209804,1.229196,1.209395,1.227898,1.227898,0
2005-06-20,1.219795,1.224800,1.213003,1.215200,1.215200,0
2005-06-21,1.215096,1.225100,1.207598,1.217404,1.217404,0
2005-06-22,1.217404,1.220003,1.210405,1.212106,1.212106,0
2005-06-23,1.212004,1.214005,1.202501,1.202906,1.202906,0
2005-06-24,1.203094,1.210800,1.200595,1.209804,1.209804,0
