Date,Open,High,Low,Close,Adj Close,Volume
1999-03-02,53.875000,54.375000,53.166668,53.541668,28.069139,4952850
1999-03-03,53.500000,53.958332,52.916668,53.791668,28.200201,5177850
1999-03-04,53.791668,55.583332,53.708332,55.583332,29.139475,5842800
1999-03-05,57.250000,58.000000,56.916668,57.916668,30.362720,7327050
1999-03-08,57.875000,58.125000,56.875000,57.208332,29.991383,5024100
1999-03-09,56.875000,58.958332,56.833332,58.625000,30.734055,5914950
1999-03-10,58.291668,59.500000,57.541668,59.291668,31.083561,5012850
1999-03-11,58.958332,59.666668,58.166668,58.791668,30.821432,5726550
1999-03-12,58.916668,59.333332,57.833332,58.666668,30.755915,5071350
1999-03-15,57.333332,58.250000,57.333332,58.166668,30.493778,4845150
1999-03-16,58.166668,58.583332,56.375000,56.541668,29.641891,6077100
1999-03-17,56.375000,56.500000,54.875000,54.916668,28.789978,5201850
1999-03-18,54.750000,56.458332,54.750000,55.916668,29.314228,5516700
1999-03-19,56.666668,57.166668,54.833332,55.000000,28.833672,6128850
1999-03-22,55.083332,55.333332,54.291668,54.583332,28.615227,3279600
1999-03-23,53.333332,53.625000,52.666668,53.041668,27.807013,4675650
1999-03-24,53.083332,53.500000,52.666668,52.916668,27.741486,4543050
1999-03-25,53.958332,54.916668,53.833332,54.333332,28.484161,5166000
1999-03-26,53.666668,54.291668,53.333332,53.666668,28.134670,2936250
1999-03-29,54.083332,55.250000,54.041668,54.833332,28.746288,4251300
1999-03-30,54.208332,55.166668,54.208332,54.625000,28.637066,3074550
1999-03-31,55.000000,55.833332,54.000000,54.250000,28.440475,3232650
1999-04-01,53.916668,53.958332,52.375000,52.916668,27.881969,4103250
1999-04-05,53.291668,53.375000,52.208332,52.500000,27.662428,4808850
1999-04-06,52.875000,53.583332,52.666668,52.833332,27.838045,5411550
1999-04-07,53.583332,56.583332,53.416668,56.250000,29.638309,5273850
1999-04-08,57.250000,59.250000,56.875000,58.583332,30.867741,7461000
1999-04-09,58.083332,58.333332,57.000000,57.041668,30.055437,4744800
1999-04-12,56.833332,58.208332,56.833332,57.916668,30.516479,4117500
1999-04-13,59.250000,59.291668,57.208332,58.250000,30.692110,4812450
1999-04-14,58.666668,60.000000,57.000000,57.583332,30.340843,4721400
1999-04-15,57.458332,58.666668,56.625000,57.041668,30.055437,5361600
1999-04-16,57.208332,58.291668,56.500000,57.375000,30.231062,3631050
1999-04-19,59.500000,60.750000,56.041668,56.666668,29.857840,7036650
1999-04-20,56.666668,57.750000,53.416668,55.333332,29.155310,11746500
1999-04-21,54.708332,56.500000,53.958332,55.625000,29.308996,5737200
1999-04-22,54.500000,57.166668,54.500000,57.166668,30.121300,5237250
1999-04-23,56.416668,57.333332,56.291668,56.750000,29.901766,4390800
1999-04-26,56.375000,56.416668,54.750000,55.083332,29.023584,2694900
1999-04-27,55.416668,57.500000,54.416668,57.041668,30.055437,6177150
1999-04-28,55.916668,57.000000,55.750000,55.750000,29.374863,3719850
1999-04-29,55.916668,57.625000,55.375000,55.916668,29.462667,4188900
1999-04-30,55.666668,57.000000,54.500000,55.000000,28.979685,5365800
1999-05-03,54.666668,55.500000,54.083332,55.166668,29.067495,5240400
1999-05-04,54.708332,55.750000,54.500000,54.833332,28.891855,4670850
1999-05-05,55.000000,55.416668,52.666668,53.458332,28.167368,6652650
1999-05-06,52.166668,53.625000,51.666668,51.708332,27.245289,7305150
1999-05-07,51.708332,53.166668,51.583332,52.250000,27.530693,6353700
1999-05-10,52.625000,53.458332,52.250000,52.666668,27.750225,4205850
1999-05-11,53.458332,54.125000,52.250000,53.333332,28.101509,4980150
1999-05-12,53.416668,54.958332,52.666668,54.875000,28.913824,5330400
1999-05-13,55.000000,56.916668,55.000000,56.000000,29.506577,3679650
1999-05-14,54.333332,54.583332,52.291668,52.708332,27.772182,7173900
1999-05-17,52.666668,52.666668,51.416668,52.416668,27.618505,3682950
1999-05-18,52.458332,54.000000,51.666668,52.500000,27.662428,5363100
1999-05-19,53.000000,53.750000,53.000000,53.458332,28.167368,4116150
